poi_id,osm_id,name,category,latitude,longitude,itinerary_category,is_itinerary_candidate
HYD000309,6241052755,HDFC Bank,atm,17.4282665,78.4132693,Services,False
HYD000310,8193157692,HDFC Bank,atm,17.5221067,78.3964721,Services,False
HYD000311,9605987726,HDFC Bank,atm,17.4161363,78.449655,Services,False
HYD000312,9887230615,HDFC Bank,atm,17.5103805,78.3845183,Services,False
HYD000313,9918503017,HDFC Bank,atm,17.5153941,78.4265864,Services,False
HYD000314,9918865434,HDFC Bank,atm,17.5170484,78.4270278,Services,False
HYD000315,2593918603,HDFC Bank ATM,atm,17.4067359,78.5939317,Services,False
HYD000316,6822126549,HDFC Bank ATM,atm,17.444671,78.388582,Services,False
HYD000317,7043571449,HDFC Bank ATM,atm,17.4440876,78.3876824,Services,False
HYD000318,11545585938,HDFC Bank ATM,atm,17.235901,78.4296424,Services,False
HYD000319,12759673564,HDFC Bank ATM,atm,17.4045575,78.4018387,Services,False
HYD000320,10279635964,HDFC Cash Machine,atm,17.3680646,78.5274027,Services,False
HYD000321,6295709104,Hdfc,atm,17.4524557,78.5644881,Services,False
HYD000322,2217950104,ICICI,atm,17.3285711,78.5994206,Services,False
HYD000323,2217968810,ICICI,atm,17.4328164,78.3698238,Services,False
HYD000324,1437398686,ICICI ATM,atm,17.4567294,78.5362929,Services,False
HYD000325,2412772336,ICICI ATM,atm,17.3738956,78.5617438,Services,False
HYD000326,2466618460,ICICI ATM,atm,17.42922,78.5270963,Services,False
HYD000327,4971684783,ICICI ATM,atm,17.3399546,78.5239222,Services,False
HYD000328,5539317127,ICICI ATM,atm,17.4181003,78.5193729,Services,False
HYD000329,5608451167,ICICI ATM,atm,17.4198482,78.5157047,Services,False
HYD000330,6758497445,ICICI ATM,atm,17.4226326,78.5082307,Services,False
HYD000331,6805124044,ICICI ATM,atm,17.4259772,78.515197,Services,False
HYD000332,6822126612,ICICI ATM,atm,17.506477,78.516199,Services,False
HYD000333,6822126475,ICICI BANK ATM,atm,17.487404,78.3959,Services,False
HYD000334,6822126477,ICICI BANK ATM,atm,17.444068,78.43268,Services,False
HYD000335,6847914772,ICICI BANK ATM,atm,17.4686663,78.4276148,Services,False
HYD000336,7614091403,ICICI BANK ATM,atm,17.4929916,78.4020258,Services,False
HYD000337,2354685147,ICICI Bank,atm,17.4008535,78.3888922,Services,False
HYD000338,5448558856,ICICI Bank,atm,17.3482405,78.5151153,Services,False
HYD000339,6822126594,ICICI Bank,atm,17.4406,78.437751,Services,False
HYD000340,9887230608,ICICI Bank,atm,17.5044669,78.3876252,Services,False
HYD000341,9903766097,ICICI Bank,atm,17.5193573,78.435122,Services,False
HYD000342,2794745060,ICICI Bank (ATM),atm,17.4402139,78.4817062,Services,False
HYD000343,5547084259,ICICI Bank ATM,atm,17.4012535,78.5689905,Services,False
HYD000344,7021303604,ICICI Bank ATM,atm,17.4460938,78.3885218,Services,False
HYD000345,7043571451,ICICI Bank ATM,atm,17.444293,78.3876626,Services,False
HYD000346,5405056027,ICICI bank,atm,17.4411479,78.3603676,Services,False
HYD000347,6408252034,ICICI bank ATM,atm,17.5136373,78.3881127,Services,False
HYD000348,942495902,IDBI,atm,17.4446041,78.3530781,Services,False
HYD000349,2217950187,IDBI,atm,17.3684513,78.5373811,Services,False
HYD000350,6191414036,IDBI Bank,atm,17.4441572,78.3867968,Services,False
HYD000351,6758497451,IDBI Bank,atm,17.4217597,78.5039992,Services,False
HYD000352,350215497,IDBI Bank ATM,atm,17.4421607,78.4409695,Services,False
HYD000353,7021303602,IDBI Bank ATM,atm,17.4441356,78.3868159,Services,False
HYD000354,2712622751,ING ATM,atm,17.4088159,78.4901106,Services,False
HYD000355,2579743741,ING Vysya,atm,17.4903484,78.3929128,Services,False
HYD000356,2199508166,IOB,atm,17.3477115,78.5499808,Services,False
HYD000357,2217968811,IOB,atm,17.4026329,78.4665416,Services,False
HYD000358,5405056229,IOB Bank,atm,17.4367246,78.3659476,Services,False
HYD000359,6822126503,Indi Cash ATM,atm,17.354768,78.532233,Services,False
HYD000360,6822126501,Indicash Atm,atm,17.544897,78.438473,Services,False
HYD000361,2217960508,IndusInd,atm,17.3684304,78.519821,Services,False
HYD000362,7021303599,IndusInd Bank ATM,atm,17.4417891,78.3965359,Services,False
HYD000363,8113750228,Indusland,atm,17.3962169,78.5597213,Services,False
HYD000364,6295709112,Indusnd,atm,17.4031155,78.4602923,Services,False
HYD000365,2217960485,KVB,atm,17.3680938,78.5369534,Services,False
HYD000366,4718783707,KVB ATM,atm,17.4643247,78.3690216,Services,False
HYD000367,11545585940,KVB Bank ATM,atm,17.2362524,78.4297764,Services,False
HYD000368,7021303605,Karnataka Bank ATM,atm,17.4468437,78.3857947,Services,False
HYD000369,2217960516,Kotak ATM,atm,17.3670136,78.5400568,Services,False
HYD000370,11545585939,Kotak Bank ATM,atm,17.2362419,78.4298079,Services,False
HYD000371,6468200845,Kotak Mahindra Bank,atm,17.494643,78.326853,Services,False
HYD000372,5547084258,Laxmi Vilas Bank ATM,atm,17.4012477,78.5689455,Services,False
HYD000373,7021303603,Laxmi Vilas Bank ATM,atm,17.4461048,78.3856696,Services,False
HYD000374,3312372791,Lekshmi Vilas ATM,atm,17.3935142,78.4786104,Services,False
HYD000375,2426818370,OBC ATM,atm,17.436487,78.4444207,Services,False
HYD000376,2217968816,Oriental Bank of Commerce,atm,17.4050054,78.4051834,Services,False
HYD000377,2712626398,Punjab National Bank,atm,17.4091385,78.4891954,Services,False
HYD000378,6822126645,Punjab National Bank ATM,atm,17.4179308,78.4995689,Services,False
HYD000379,3353592635,SBH,atm,17.3737311,78.5619489,Services,False
HYD000380,349002533,SBI,atm,17.4463739,78.3495593,Services,False
HYD000381,357463121,SBI,atm,17.36221252,78.52821595999998,Services,False
HYD000382,3155674867,SBI ATM,atm,17.4348781,78.4351878,Services,False
HYD000383,3155681229,SBI ATM,atm,17.4394663,78.4343778,Services,False
HYD000384,3312374439,SBI ATM,atm,17.3936044,78.4812223,Services,False
HYD000385,4516712844,SBI ATM,atm,17.443429,78.4488577,Services,False
HYD000386,4531883812,SBI ATM,atm,17.4943712,78.402039,Services,False
HYD000387,4605639455,SBI ATM,atm,17.4953707,78.4032296,Services,False
HYD000388,5539317122,SBI ATM,atm,17.4193249,78.5194199,Services,False
HYD000389,5539317128,SBI ATM,atm,17.4176358,78.5194427,Services,False
HYD000390,6308262624,SBI ATM,atm,17.4114616,78.4909764,Services,False
HYD000391,6773898394,SBI ATM,atm,17.4307097,78.5108082,Services,False
HYD000392,8778800284,SBI ATM,atm,17.405147,78.5635784,Services,False
HYD000393,10279697184,SBI ATM,atm,17.3395566,78.5642022,Services,False
HYD000394,11545585937,SBI ATM,atm,17.2352031,78.4307052,Services,False
HYD000395,1447172232,SBI ATM (2 Nos),atm,17.3977147,78.4833926,Services,False
HYD000396,3247468582,SBI Atm,atm,17.4517447,78.3151633,Services,False
HYD000397,5608454710,SBI Bank ATM,atm,17.4215424,78.5168906,Services,False
HYD000398,11545585941,SBI Bank ATM,atm,17.2365606,78.4295436,Services,False
HYD000399,11545585945,"SBI Bank ATM, Kotak Bank ATM, Canara Bank ATM",atm,17.2365931,78.4290249,Services,False
HYD000400,2710850786,SBI atm,atm,17.4417807,78.4951618,Services,False
HYD000401,5407605782,SBI atm,atm,17.5032432,78.4692865,Services,False
HYD000402,10262083198,Sbi Atm,atm,17.4447088,78.5256244,Services,False
HYD000403,10806671045,Sbi Atm,atm,17.4946466,78.5965658,Services,False
HYD000404,10806799996,Sbi atm,atm,17.5018225,78.5887437,Services,False
HYD000405,4301825602,South Indian Bank,atm,17.4643028,78.4845441,Services,False
HYD000406,2199508161,State Bank,atm,17.336319,78.5798029,Services,False
HYD000407,2199508165,State Bank,atm,17.3283971,78.5998203,Services,False
HYD000408,2199508170,State Bank,atm,17.3505541,78.5476915,Services,False
HYD000409,2217950162,State Bank,atm,17.3684429,78.5374309,Services,False
HYD000410,2217968806,State Bank,atm,17.3871402,78.4760952,Services,False
HYD000411,2217968812,State Bank,atm,17.4035491,78.4633632,Services,False
HYD000412,2217968815,State Bank,atm,17.396334,78.4236316,Services,False
HYD000413,6822126563,State Bank ATM,atm,17.462443,78.366768,Services,False
HYD000414,6822126577,State Bank ATM,atm,17.427514,78.457434,Services,False
HYD000415,6822126578,State Bank ATM,atm,17.464081,78.457256,Services,False
HYD000416,6822126624,State Bank ATM,atm,17.4649283,78.4496974,Services,False
HYD000417,2217968807,State Bank Of India,atm,17.4413094,78.3600633,Services,False
HYD000418,6822126492,State Bank Of India ATM,atm,17.4889581,78.4001112,Services,False
HYD000419,7043571450,State Bank Of India ATM,atm,17.4442635,78.3877183,Services,False
HYD000420,2794664339,State Bank of Hyderabad (ATM),atm,17.440247,78.4854909,Services,False
HYD000421,349938548,State Bank of India,atm,17.4421128,78.4409912,Services,False
HYD000422,817354362,State Bank of India,atm,17.43336,78.45607,Services,False
HYD000423,1050823784,State Bank of India,atm,17.4627691,78.4911169,Services,False
HYD000424,1830867772,State Bank of India,atm,17.3319489,78.5694685,Services,False
HYD000425,2217960510,State Bank of India,atm,17.3764252,78.4920245,Services,False
HYD000426,6224968487,State Bank of India,atm,17.4085779,78.4505108,Services,False
HYD000427,9887230610,State Bank of India,atm,17.5047685,78.3873957,Services,False
HYD000428,9887289846,State Bank of India,atm,17.5267748,78.369418,Services,False
HYD000429,11027534551,State Bank of India,atm,17.4317985,78.445258,Services,False
HYD000430,5037448444,State Bank of India ATM,atm,17.469209,78.3855365,Services,False
HYD000431,7944610774,State Bank of India ATM,atm,17.4624807,78.4303618,Services,False
HYD000432,6822126574,The Mahanagar Co-Operative Urban Bank Limited,atm,17.442591,78.442224,Services,False
HYD000433,8386630044,Union Bank Of India ATM,atm,17.3686524,78.5273062,Services,False
HYD000434,6215719436,Union Bank of India,atm,17.4382583,78.3994648,Services,False
HYD000435,6822126526,Union Bank of India ATM,atm,17.490059,78.601932,Services,False
HYD000436,11545585944,Vijaya Bank ATM,atm,17.236655,78.4293292,Services,False
HYD000437,2217968803,YES Bank,atm,17.3886782,78.4737943,Services,False
HYD000438,5405036291,Yes bank Atm,atm,17.439975,78.3633183,Services,False
HYD000439,2712668906,andhra bank,atm,17.413233,78.4884427,Services,False
HYD000440,4417145294,andhra bank atm,atm,17.4038885,78.4953224,Services,False
HYD000441,3388921913,bank of baroda atm,atm,17.4784488,78.5597192,Services,False
HYD000442,2712648692,canara bank ATM,atm,17.4098439,78.4885901,Services,False
HYD000443,660540421,citibank,atm,17.4245414,78.4315999,Services,False
HYD000444,5863607458,e seva,atm,17.329647,78.5794023,Services,False
HYD000445,4415331903,icici,atm,17.4081685,78.4921872,Services,False
HYD000446,2712642179,icici bank atm,atm,17.4104214,78.4890007,Services,False
HYD000447,8084923983,آئی سی آئی سی آئی - اے ٹی ایم,atm,17.3661581,78.4956642,Services,False
HYD000448,7508833038,اسٹیٹ بینک آف انڈیا,atm,17.3726263,78.4932724,Services,False
HYD000449,8065673328,اسٹیٹ بینک آف انڈیا,atm,17.3520554,78.45318,Services,False
HYD000450,8084918585,ایچ ڈی ایف سی۔ اے ٹی ایم,atm,17.3661894,78.496547,Services,False
HYD000451,8077192250,ایکسس بینک آ ٹی ایم,atm,17.3587859,78.5048448,Services,False
HYD000452,90337179,Annamayya Concert Bhavan‎,attraction,17.460672916666667,78.37620613333333,Unclassified,False
HYD000453,116436664,Annapurna Studios,attraction,17.428697399999997,78.42358382,Unclassified,False
HYD000454,4400596191,Ayyappa Temple,attraction,17.4470344,78.4478418,Unclassified,False
HYD000455,5135633623,"B-91, HAL Township",attraction,17.4701107,78.4521072,Unclassified,False
HYD000456,105726070,Birla Mandir,attraction,17.406069588571423,78.46914405999999,Unclassified,False
HYD000457,211408794,Buddha Statue Building complex,attraction,17.41557479047619,78.4751191047619,Unclassified,False
HYD000458,238186115,Charminar,attraction,17.361596189743594,78.4746286794872,Unclassified,False
HYD000459,225880080,Chilkur Balaji Temple,attraction,17.358707716666668,78.29888151666667,Unclassified,False
HYD000460,116031164,Chowmahalla Palace,attraction,17.35738872972973,78.47160644864864,Unclassified,False
HYD000461,28131043,Durgam Cheruvu,attraction,17.430271515954406,78.39029882307693,Unclassified,False
HYD000462,626940817,Exhibition Grounds,attraction,17.38675,78.4704712,Unclassified,False
HYD000463,435588871,Falaknuma Palace,attraction,17.33210683888889,78.46588063518519,Unclassified,False
HYD000464,4107092489,Kanjerla Laxmi Narayan Yadav Park,attraction,17.4496173,78.4411282,Unclassified,False
HYD000465,28268610,Kasu Brahmananda Reddy National Park,attraction,17.41884559875,78.42075504625002,Unclassified,False
HYD000466,1456200194,Kripalu Cave,attraction,17.260433250000002,78.68082486666667,Unclassified,False
HYD000467,4501055189,MVR Arcade Nagaram,attraction,17.4901281,78.5999265,Unclassified,False
HYD000468,213636353,Maze,attraction,17.37631394,78.48360926000001,Unclassified,False
HYD000469,4684735889,Muslim Graveyard,attraction,17.3700458,78.4747728,Unclassified,False
HYD000470,29124126,NTR Gardens,attraction,17.41273481428572,78.46741938809524,Unclassified,False
HYD000471,358108314,National Fisheries Development Board building,attraction,17.341730583333334,78.42056880833333,Unclassified,False
HYD000472,8007055195,Neelima Greens Park Club house,attraction,17.5016683,78.356651,Unclassified,False
HYD000473,11373206469,Ramo,attraction,17.3116529,78.6824795,Unclassified,False
HYD000474,7113998288,Rolex,attraction,17.4310473,78.4074614,Unclassified,False
HYD000475,31549634,Saradhi Studios,attraction,17.436180915384615,78.44334443846155,Unclassified,False
HYD000476,317759267,Shilpa Kala Vedika,attraction,17.4513921,78.3792883,Unclassified,False
HYD000477,317759720,Shilparamam Crafts Village,attraction,17.4526547,78.3779737,Unclassified,False
HYD000478,859285500,"Shilparamam, Uppal",attraction,17.38295954,78.55597952666668,Unclassified,False
HYD000479,726751707,Snow world,attraction,17.4143801,78.4808321,Unclassified,False
HYD000480,4683189592,Taramati Baradari,attraction,17.3761241,78.3781632,Unclassified,False
HYD000481,975069736,Tomb of Abdullah Qutub Shah,attraction,17.397128,78.39877491999998,Unclassified,False
HYD000482,626897221,alawa bibi,attraction,17.365647,78.4858885,Unclassified,False
HYD000483,4431024690,old admin bldg opp ladies hostel,attraction,17.4117776,78.5218416,Unclassified,False
HYD000484,4418622008,park,attraction,17.4060296,78.4898232,Unclassified,False
HYD000485,3943151565,shilparamam,attraction,17.4529378,78.3794936,Unclassified,False
HYD000486,11015823659,Me n Moms,baby_goods,17.4260868,78.4569565,Unclassified,False
HYD000487,11422123570,Me n Moms,baby_goods,17.4260054,78.4569346,Unclassified,False
HYD000488,14022786439,me moms,baby_goods,17.4853999,78.390184,Unclassified,False
HYD000489,13673825487,Bags store,bag,17.378075,78.4740996,Shopping,True
HYD000490,13673825488,Bags store,bag,17.3780539,78.4743725,Shopping,True
HYD000491,3387338125,Global Lugage,bag,17.4952088,78.4029274,Shopping,True
HYD000492,6191414053,Hi-Tech Leather and Luggage,bag,17.4414659,78.3882116,Shopping,True
HYD000493,355990071,5th Avenue bakery,bakery,17.4875505,78.54272418333335,Food,True
HYD000494,4187284599,Adarsh Bakery,bakery,17.4061963,78.4731639,Food,True
HYD000495,6822126592,Aditya Bakery,bakery,17.4656073,78.4268712,Food,True
HYD000496,6314120285,Agrawala,bakery,17.405396,78.4514234,Food,True
HYD000497,6822126514,Al Madina Bakery,bakery,17.3056081,78.4674912,Food,True
HYD000498,7246516885,Amma pestries,bakery,17.4993581,78.4158184,Food,True
HYD000499,9903766084,Anmol,bakery,17.5167713,78.4374406,Food,True
HYD000500,9924632183,Arabian Bakers,bakery,17.4763772,78.4821011,Food,True
HYD000501,7560753650,Aroma Bakery,bakery,17.4797617,78.5332459,Food,True
HYD000502,7244245622,Asian bakers,bakery,17.5291007,78.2647706,Food,True
HYD000503,7243976986,Atif bakery,bakery,17.504029,78.4156394,Food,True
HYD000504,1428322567,BABA Bakery,bakery,17.3380428,78.4679539,Food,True
HYD000505,6393107215,Bake Delight,bakery,17.4185968,78.5844742,Food,True
HYD000506,1693979524,Bake Zone,bakery,17.4096037,78.4877478,Food,True
HYD000507,4225056389,Baker's Den,bakery,17.4408372,78.5041362,Food,True
HYD000508,928699177,Baker's Inn,bakery,17.4556992,78.4849652,Food,True
HYD000509,2708233572,Baker's Q,bakery,17.3978714,78.5123497,Food,True
HYD000510,6259451487,Bakers Kraft,bakery,17.4396521,78.3979836,Food,True
HYD000511,2429315416,Bakers Q,bakery,17.3678504,78.5398958,Food,True
HYD000512,1437365098,Bakery,bakery,17.4534513,78.5290189,Food,True
HYD000513,4650619500,Bakery,bakery,17.3528878,78.5563781,Food,True
HYD000514,6199004287,Bakery,bakery,17.391647,78.5320583,Food,True
HYD000515,6822126601,Balaji Mithai Bhandar,bakery,17.4334256,78.4459784,Food,True
HYD000516,9903794528,Balaji Sweet House,bakery,17.5178583,78.4360204,Food,True
HYD000517,13673869072,Balaji bakery,bakery,17.3782474,78.4785373,Food,True
HYD000518,1215750039,Bangalore Bakery,bakery,17.4643359,78.3671254,Food,True
HYD000519,2729405556,Bangalore Bakery,bakery,17.4090672,78.4904321,Food,True
HYD000520,1306278410,Bangalore Iyengar Bakery,bakery,17.4788882,78.51403,Food,True
HYD000521,6758497448,Bangalore Iyengar Bakery,bakery,17.4250561,78.5144729,Food,True
HYD000522,6773025659,Bangalore Iyengar Bakery,bakery,17.4216786,78.5169346,Food,True
HYD000523,6950562609,Bangalore Iyengar Bakery,bakery,17.5048865,78.3578007,Food,True
HYD000524,8386830898,Bangalore Iyengar Bakery,bakery,17.4218323,78.5087208,Food,True
HYD000525,12981602531,Bangalore Iyengar Bakery,bakery,17.4969538,78.3545411,Food,True
HYD000526,1306268404,Bangalore Iyenger Bakery,bakery,17.4839179,78.4985268,Food,True
HYD000527,6850830306,Bangalore Iyengers Bakery,bakery,17.4874479,78.3957668,Food,True
HYD000528,7174386305,Bangalore iyengar bakery,bakery,17.438849,78.4596625,Food,True
HYD000529,8113812654,Bangalore iyengar bakery,bakery,17.4504355,78.4435606,Food,True
HYD000530,7244233136,Banglore Bakers,bakery,17.529758,78.2641518,Food,True
HYD000531,7244140144,Banglore Bakery,bakery,17.5320132,78.2653172,Food,True
HYD000532,6598215286,Banglore Iyengar Bakery,bakery,17.3636697,78.5263824,Food,True
