poi_id,osm_id,name,category,itinerary_category,latitude,longitude,nearest_road_node,distance_to_road_m,mapping_quality
HYD000627,4650620094,Mitaiwalla Sweets and Bakery's,bakery,Food,17.3376921,78.5696504,11521342919,4.79,Normal
HYD000628,3201283436,Morine bakery,bakery,Food,17.3956557,78.4277166,3145205959,8.93,Normal
HYD000629,513014493,Mountain Bakery,bakery,Food,17.4262826,78.4379315,13350797294,14.282,Normal
HYD000630,10806671047,Mysore Bakery,bakery,Food,17.4949063,78.5965356,2795779269,6.692,Normal
HYD000631,356512661,New Bangalore Iyenger Bakery,bakery,Food,17.3715784,78.54082598,312813281,11.312,Normal
HYD000632,6822126621,New Farmaish Cafe And Bakery,bakery,Food,17.3605222,78.3889604,4327990341,13.397,Normal
HYD000633,7246812293,New deccan bakers,bakery,Food,17.3935855,78.437752,1312715074,61.349,Normal
HYD000634,5465091379,Nikhil's Bakery,bakery,Food,17.4978204,78.5463461,982234725,15.336,Normal
HYD000635,902309949,Ofen Bakery,bakery,Food,17.4158016,78.4431221,7682662037,11.064,Normal
HYD000636,4674828690,Om Bakers,bakery,Food,17.4899824,78.3142129,4328527166,26.543,Normal
HYD000637,13707192599,Paradise Bakery,bakery,Food,17.4416997,78.4871283,2792122616,29.362,Normal
HYD000638,5539124268,Park Bakers,bakery,Food,17.4065371,78.593562,6629546513,26.791,Normal
HYD000639,6195718285,Pista House Bakery,bakery,Food,17.3933143,78.4642148,8348447221,12.974,Normal
HYD000640,6779839369,Raja Bakery,bakery,Food,17.5130163,78.5544468,11502871300,17.673,Normal
HYD000641,3010475756,Reliance Bakery,bakery,Food,17.4444478,78.4676014,4614442656,19.455,Normal
HYD000642,11084918144,Rose Bakery,bakery,Food,17.4541724,78.4108594,2249841590,11.813,Normal
HYD000643,8386135933,Ruby bakery,bakery,Food,17.3571645,78.529875,2245835097,7.841,Normal
HYD000644,6850830254,S.L.J. Bangalore Iyengars Bakery,bakery,Food,17.5126537,78.5574534,989991568,16.496,Normal
HYD000645,6593421944,S.S.K. Bakers,bakery,Food,17.4230365,78.5680497,3598305125,26.211,Normal
HYD000646,7244233137,SK Bakers,bakery,Food,17.5300237,78.2651487,2763873997,34.255,Normal
HYD000647,7244480651,SK bakers,bakery,Food,17.3946263,78.4350764,2859822957,13.099,Normal
HYD000648,776428025,SVS Bakery,bakery,Food,17.352300133333333,78.37710338333333,307096152,15.326,Normal
HYD000649,7088336251,Sai Banglore Iyengar's Bakery,bakery,Food,17.3553183,78.511223,2243960046,19.786,Normal
HYD000650,7113994986,Sai swagath,bakery,Food,17.4322186,78.4260349,354243449,27.383,Normal
HYD000651,4674783599,Sampradaya,bakery,Food,17.4873903,78.3136374,12154729008,22.742,Normal
HYD000652,1038396969,Sarvi Hotel,bakery,Food,17.4401085,78.4879619,1866846108,22.614,Normal
HYD000653,6390378849,Serena Bakery,bakery,Food,17.36803,78.5222952,2243963484,32.228,Normal
HYD000654,4531933390,Seven Hills Bakery,bakery,Food,17.3763121,78.5580303,2591794831,5.455,Normal
HYD000655,4432355495,Sherton bakery,bakery,Food,17.3917167,78.5127794,12704188682,14.308,Normal
HYD000656,10806671064,Shree bakery,bakery,Food,17.5018792,78.5892786,989991438,18.243,Normal
HYD000657,1161963687,Shree bakery,bakery,Food,17.50187716,78.5892646,989991438,16.748,Normal
HYD000658,5439862052,Silicon valley bakery,bakery,Food,17.4784961,78.5529624,978107681,15.734,Normal
HYD000659,8739601734,Sind Bakery,bakery,Food,17.4622016,78.4913567,7702786435,7.147,Normal
HYD000660,7174142692,Sree Bakers,bakery,Food,17.5103653,78.3007423,2763929308,17.846,Normal
HYD000661,7025820872,Sri Hari Hara Sweets,bakery,Food,17.4406288,78.3930501,349267642,14.975,Normal
HYD000662,6853049452,Sri Sai Baba Foods & Bakery,bakery,Food,17.514551,78.447803,3598285751,19.935,Normal
HYD000663,6263697386,Srinivasa Bakery,bakery,Food,17.4064095,78.5554004,2236889926,22.035,Normal
HYD000664,6822126595,Star Cakes & Bakes,bakery,Food,17.2077586,78.4764224,3602479469,36.678,Normal
HYD000665,6208400185,Stop N Go,bakery,Food,17.4027485,78.4609743,11524101450,22.353,Normal
HYD000666,6218904788,Stop N Go,bakery,Food,17.3987304,78.449246,2177264482,21.859,Normal
HYD000667,6195718085,Subhan Bakery,bakery,Food,17.3922369,78.4651338,3379442215,22.288,Normal
HYD000668,13673869075,Sweets shop,bakery,Food,17.37885,78.4785131,1320827349,9.018,Normal
HYD000669,11447318960,Swiss Castle,bakery,Food,17.3934095,78.3407147,2244916321,15.871,Normal
HYD000670,356456407,TAJ BAKERS,bakery,Food,17.39801714,78.534914,3612567304,26.257,Normal
HYD000671,2052603973,Taiba Bakery,bakery,Food,17.4023435,78.456848,1820079887,25.842,Normal
HYD000672,6822126616,Taj Bakery,bakery,Food,17.460324,78.452218,2781136048,20.276,Normal
HYD000673,7021303718,The Kids center,bakery,Food,17.4333615,78.3998784,5675328472,33.694,Normal
HYD000674,12404635101,Tip Max Bakers,bakery,Food,17.4047672,78.5103262,11972076768,21.51,Normal
HYD000675,7244029380,Tipsytopsy Bakers,bakery,Food,17.4073762,78.3827032,2803513125,17.303,Normal
HYD000676,9903794536,Tirumala Bakery,bakery,Food,17.5128056,78.4470261,3598284880,44.203,Normal
HYD000677,5431063900,Tirumala bakery,bakery,Food,17.4991961,78.4763222,11118303525,12.675,Normal
HYD000678,5966849986,Treat Time Bakers,bakery,Food,17.4447778,78.3876968,1042264818,21.316,Normal
HYD000679,8387157862,Universal bakery,bakery,Food,17.4073283,78.5129101,308613902,32.936,Normal
HYD000680,11447353969,Vac's,bakery,Food,17.4007847,78.3386624,12800078118,31.365,Normal
HYD000681,3155668173,Vellanki Foods,bakery,Food,17.4392718,78.4367006,12639952973,17.159,Normal
HYD000682,6822126522,Vineela Bakers Den & Fast Food,bakery,Food,17.498516,78.394167,1427645970,10.952,Normal
HYD000683,10279748930,Vinston bakers,bakery,Food,17.3057422,78.4392666,2730570133,22.883,Normal
HYD000684,6029139571,Yoki bakery,bakery,Food,17.362196,78.526284,312810284,32.917,Normal
HYD000685,7244264220,brown bear,bakery,Food,17.3988067,78.4852629,13922150189,10.883,Normal
HYD000686,11690951839,corner bakers,bakery,Food,17.3621251,78.5446045,1596288351,55.725,Normal
HYD000687,9869489146,enjoy bakery,bakery,Food,17.4000488,78.5985154,3598396814,6.81,Normal
HYD000688,776403333,grace,bakery,Food,17.338651899999995,78.3631508,7690332435,11.658,Normal
HYD000689,8386487187,iyengar Bakery,bakery,Food,17.5187349,78.3968283,1906537076,10.702,Normal
HYD000690,11690930738,karachy bakery,bakery,Food,17.3585588,78.5444057,2422989112,32.681,Normal
HYD000691,11690216711,kings bakers,bakery,Food,17.4897995,78.4506554,11137934716,5.545,Normal
HYD000692,7244256679,kks bakers,bakery,Food,17.4830425,78.3946869,1987984277,53.473,Normal
HYD000693,7244033616,masterchef bakery,bakery,Food,17.3672732,78.5218406,6444901483,17.048,Normal
HYD000694,13335598240,mysore,bakery,Food,17.5061766,78.4668095,13335598252,0.0,Normal
HYD000695,7246509930,navatha,bakery,Food,17.3699039,78.5733435,1595338534,32.712,Normal
HYD000696,10279867447,sai ram bakery,bakery,Food,17.3243358,78.5269265,2247608218,17.805,Normal
HYD000697,7244226217,sri ram,bakery,Food,17.4791845,78.5862831,6390395969,12.741,Normal
HYD000698,10185568925,sri sai bakery,bakery,Food,17.4058615,78.590268,3496413171,5.541,Normal
HYD000699,7244270985,ss bakery,bakery,Food,17.4846331,78.3936596,4208492221,14.18,Normal
HYD000700,343684667,ss bakery,bakery,Food,17.484630539999998,78.39364148000001,4208492221,12.953,Normal
HYD000701,7244243969,swiss castel,bakery,Food,17.4005727,78.5080255,6308211156,8.934,Normal
HYD000702,3388942902,tipsy topsy bakery,bakery,Food,17.491231,78.4080843,3388939893,3.84,Normal
HYD000703,2710721819,valentine's bakery,bakery,Food,17.3332122,78.5692825,14045188880,14.544,Normal
HYD000704,6435602652,vasavi bakery,bakery,Food,17.4746457,78.5380538,4013994537,11.157,Normal
HYD000705,8077218174,فردوس بیکری,bakery,Food,17.3588608,78.5050701,2244119463,16.961,Normal
HYD000706,12854654625,Five star pad band,bandstand,Entertainment,17.5040056,78.4298749,2028554627,13.491,Normal
HYD000707,7246509850,anand band shop,bandstand,Entertainment,17.4162216,78.5086863,3612576366,20.539,Normal
HYD001482,1361329785,Tarnaka,beach_resort,Accommodation,17.4285479,78.5379433,4209020162,25.837,Normal
HYD001561,4919832521,Bharkadevi ice creams,beverages,Food,17.4313958,78.5245684,2236750472,26.046,Normal
HYD001562,5246834621,C5 Juices,beverages,Food,17.3242905,78.5384939,2247658710,9.923,Normal
HYD001563,5966837987,Cocunut Water,beverages,Food,17.4448188,78.3876259,1042264818,12.581,Normal
HYD001564,6651445085,Drunken monkey,beverages,Food,17.4974218,78.3358771,9684884090,31.978,Normal
HYD001565,6651444885,London Bubbles Co.,beverages,Food,17.4975968,78.335951,9684884090,13.333,Normal
HYD001566,7244480653,Pan.com,beverages,Food,17.3949437,78.4351768,308528080,13.64,Normal
HYD001567,5279762421,Rythu Bazar KPHB,beverages,Food,17.4937442,78.3941619,11331180485,14.436,Normal
HYD001568,6653388787,Sri Sai Fruit Juices,beverages,Food,17.4947847,78.3213809,4169678451,13.483,Normal
HYD001569,11736410524,Sugar Cane,beverages,Food,17.4952902,78.3944975,350457130,21.492,Normal
HYD001570,11099914705,Tea Time,beverages,Food,17.3933038,78.536918,2234831389,16.837,Normal
HYD001571,4796516422,Yadav diary house,beverages,Food,17.3588185,78.5054784,2244119476,26.728,Normal
HYD001572,6087127987,coconut street vendor,beverages,Food,17.4259925,78.5371071,2236749362,19.79,Normal
HYD001573,11696715769,lemon drink shop,beverages,Food,17.3610507,78.544431,1340809939,11.997,Normal
HYD001574,4369845292,paradise,beverages,Food,17.4009802,78.4856317,2847633965,33.728,Normal
HYD001575,6087127988,tea stall,beverages,Food,17.4268591,78.5382217,321712784,3.362,Normal
HYD001595,3388801524,ADARSH BOOK DEPOT,books,Shopping,17.3983594,78.5055588,6308211161,23.446,Normal
HYD001596,1475754232,Balaji Stationery Stores,books,Shopping,17.4077538,78.5120356,308943103,11.679,Normal
HYD001597,2708238426,Bhavani Book Store,books,Shopping,17.3987818,78.5127435,11071269055,6.289,Normal
HYD001598,602908701,Book Selection Centre,books,Shopping,17.4416828,78.4888218,4614088301,8.826,Normal
HYD001599,726190926,British Library,books,Shopping,17.4074623,78.472319,13856477195,37.865,Normal
HYD001600,890308901,Crossword,books,Shopping,17.4152099,78.4492751,3204224973,23.16,Normal
HYD001601,5626709742,Crossword,books,Shopping,17.4193842,78.4484056,2126214174,29.809,Normal
HYD001602,12538789711,Deepa's Reading Room,books,Shopping,17.4764674,78.5668232,3164348360,19.599,Normal
HYD001603,4433084090,Dhanalakshmi,books,Shopping,17.4093435,78.4898074,13336034282,18.33,Normal
HYD001604,9796786631,Falcon Medical Books,books,Shopping,17.3830624,78.4821854,7306465216,36.142,Normal
HYD001605,9903887157,Friends Net,books,Shopping,17.5156374,78.4271322,2852309684,5.7,Normal
HYD001606,7569823600,Guru Nanak Book Depot,books,Shopping,17.4788761,78.5142581,5486109281,7.266,Normal
HYD001607,7039571991,Haziq & Mohi Rare Books,books,Shopping,17.3619929,78.4700679,14086856081,28.718,Normal
HYD001608,13227600328,Himalaya Book Depot,books,Shopping,17.4099619,78.3979188,13385608574,18.965,Normal
HYD001609,2613147035,Himalaya Book World,books,Shopping,17.4262464,78.4511378,2178003464,17.402,Normal
HYD001610,6208269988,Himalaya Book World,books,Shopping,17.3864932,78.4725084,2178294849,19.83,Normal
HYD001611,9913821022,Himalaya Book world,books,Shopping,17.3953393,78.4424358,3178448039,13.593,Normal
HYD001612,5405059613,Just books,books,Shopping,17.4452419,78.362885,1310996192,22.762,Normal
HYD001613,12541130555,Pallavi,books,Shopping,17.4736902,78.5695416,3164348467,20.191,Normal
HYD001614,13737355509,Pen 'N' Paper Stationary & More,books,Shopping,17.2491554,78.3315673,13737379660,21.989,Normal
HYD001615,1500229454,Pen 'N' Paper Stationary & More,books,Shopping,17.24916606,78.33157242,13737379660,21.475,Normal
HYD001616,4187284390,Prithvi Exchange - liberty plaza,books,Shopping,17.4065478,78.4770265,3170114034,9.001,Normal
HYD001617,6371886379,Pushpa Books & Stationary,books,Shopping,17.4059065,78.5869405,7716299120,12.049,Normal
HYD001618,7569850766,R K Book Centre,books,Shopping,17.4790282,78.5142485,5486109298,9.124,Normal
HYD001619,9796824020,Radiant Publishers,books,Shopping,17.3850632,78.4853134,3612562111,8.056,Normal
HYD001620,13536912479,Shardha Book Depot,books,Shopping,17.434848,78.5035741,11989520867,15.216,Normal
HYD001621,10279859270,Soujanya Book  Store,books,Shopping,17.3302208,78.5693155,2710743814,28.162,Normal
HYD001622,12541130559,Spark Academy,books,Shopping,17.4736598,78.5696556,11876281461,18.53,Normal
HYD001623,2712660827,Sri Ayyappa Book Stall,books,Shopping,17.4117167,78.4889559,4262208991,29.299,Normal
HYD001624,12536226067,Sri Ganesh,books,Shopping,17.4759292,78.5674753,3164363649,21.642,Normal
HYD001625,1215774409,Stationery,books,Shopping,17.4642128,78.3671414,10573065555,3.646,Normal
HYD001626,4431132190,Telugu academy,books,Shopping,17.3986766,78.485669,11219686998,28.77,Normal
HYD001627,331792499,UNIVERSAL BO0K DEPOT,books,Shopping,17.47952676,78.55706644,2225437060,9.577,Normal
HYD001628,9732460761,Universal Bools Store,books,Shopping,17.4817596,78.5547644,2653211594,35.805,Normal
HYD001629,7244487796,Universal book depot,books,Shopping,17.3944731,78.4395206,10142227658,24.767,Normal
HYD001630,4433084989,Vikas,books,Shopping,17.4091919,78.4898151,12049270427,20.358,Normal
HYD001631,7569354372,Vishal Enterprises -Dev Collection Book Depot,books,Shopping,17.479758,78.5248929,2222307222,18.708,Normal
HYD001632,4415334993,dhanalakshmi book store,books,Shopping,17.4093204,78.4897955,13336034282,20.667,Normal
HYD001633,1082288740,naveen statinoary,books,Shopping,17.46593232,78.47321818,8389425217,5.509,Normal
HYD001634,7244033615,naveen stationary,books,Shopping,17.3670447,78.5211568,2243963217,17.649,Normal
HYD001635,7244119471,sri veerabhadra bookstore,books,Shopping,17.3672466,78.5216699,2243963357,19.027,Normal
HYD001636,7244123809,sri venkateshwara book store,books,Shopping,17.3668391,78.521005,2243963217,20.226,Normal
HYD001637,4415335990,telugu academy,books,Shopping,17.3985426,78.4855068,11219686998,21.215,Normal
HYD001638,2712636666,times books and stationery,books,Shopping,17.4099351,78.4891777,308938340,28.14,Normal
HYD001639,7244033589,tirupati book store,books,Shopping,17.3677307,78.5249533,307047903,14.546,Normal
HYD001640,7246500105,venkateshwara book store,books,Shopping,17.3670948,78.521475,2243963303,17.902,Normal
HYD001641,4415250601,vikas book store,books,Shopping,17.4092288,78.4898063,12049270427,22.844,Normal
HYD001642,6822126653,Aadya's Let Fashion Reign,boutique,Shopping,17.4713003,78.4195185,3602310691,16.307,Normal
HYD001643,6850830250,panache boutiqe,boutique,Shopping,17.465696,78.42907,3670022838,23.563,Normal
HYD001646,361409838,Errum Manzil Palace,building;castle,Culture & Heritage,17.419590887179485,78.45453134871796,11036776571,8.274,Normal
HYD001724,1306272823,A1 Mutton Shop,butcher,Food,17.4806279,78.5016382,3598273021,15.771,Normal
HYD001725,6400631769,A1 Mutton and Chicken Shop,butcher,Food,17.3683366,78.5137078,3670020472,12.567,Normal
HYD001726,9627168425,Alinoor chicken centre,butcher,Food,17.3874234,78.5198728,13304501464,15.327,Normal
HYD001727,4713465891,Ameen Chicken Center,butcher,Food,17.4827137,78.3205476,5234741868,12.236,Normal
HYD001728,6850830228,Bharat Chicken Center,butcher,Food,17.4694049,78.4257737,3602310405,19.176,Normal
HYD001729,7925039785,Bhavani Chicken Center,butcher,Food,17.517123,78.441826,2852326101,10.419,Normal
HYD001730,4715182291,Bismilla Chicken World,butcher,Food,17.4406858,78.360317,3193022181,20.542,Normal
HYD001731,2062743772,Chicken Butcher,butcher,Food,17.4318607,78.4262374,9073649781,11.88,Normal
HYD001732,6765562776,Chicken Centre,butcher,Food,17.4237576,78.5140964,309707745,6.125,Normal
HYD001733,12207914967,Chicken Centre,butcher,Food,17.4235887,78.5149826,2234275854,20.041,Normal
HYD001734,11082456160,Chicken Shop,butcher,Food,17.4557577,78.4089518,1284260203,12.27,Normal
HYD001735,8113820142,Chicken center,butcher,Food,17.449883,78.4455143,3598263608,26.065,Normal
HYD001736,8113828147,Chicken center,butcher,Food,17.4495603,78.4464672,1498270982,14.516,Normal
HYD001737,868229951,DR Chicken Mart,butcher,Food,17.531403899999997,78.39236158,2780909656,16.492,Normal
HYD001738,6593421932,Dhaara Chicken Centre,butcher,Food,17.4227238,78.5684012,7694365545,20.627,Normal
HYD001739,4225073692,Eagle Fisheries,butcher,Food,17.442255,78.4986452,4317365442,16.168,Normal
HYD001740,6581371233,Famous Chicken Centre,butcher,Food,17.41328,78.5598881,2236748579,9.05,Normal
HYD001741,4713381791,Farm Fresh Chicken,butcher,Food,17.4795327,78.3200836,3817562675,11.812,Normal
HYD001742,6570905720,GK Fresh Chicken,butcher,Food,17.422319,78.5659728,310446960,13.828,Normal
HYD001743,750233205,Godavari Cuts,butcher,Food,17.45120026,78.39675032,5458722458,26.185,Normal
HYD001744,872918945,Godhavari Cuts,butcher,Food,17.525386466666664,78.3944609,2780909417,26.449,Normal
HYD001745,8111064547,Golden mutton and chicken center,butcher,Food,17.4513881,78.44697,2822568848,6.486,Normal
HYD001746,5405053587,Kiran chicken center,butcher,Food,17.4395666,78.362122,1318404779,6.828,Normal
HYD001747,7025820875,Kishore Kumar Chicken & Mutton Center,butcher,Food,17.4406073,78.3931213,3210142868,13.235,Normal
HYD001748,8620379445,MK Chicken Centre,butcher,Food,17.5287874,78.3889814,2780887856,20.361,Normal
HYD001749,4313532552,Mashallah Beef Shop,butcher,Food,17.3956151,78.4100802,3579911604,12.136,Normal
HYD001750,626926303,Murgi chowk,butcher,Food,17.3608502,78.4699088,308560219,37.657,Normal
HYD001751,1215747403,Mutton,butcher,Food,17.4645918,78.3654624,1301937937,14.435,Normal
HYD001752,1224527817,Mutton,butcher,Food,17.4386561,78.364363,13800505758,4.544,Normal
HYD001753,6765562769,Mutton Shop,butcher,Food,17.4294992,78.512733,7712429919,11.542,Normal
HYD001754,6772788277,Mutton Shop,butcher,Food,17.4230982,78.5122576,309707742,11.671,Normal
HYD001755,6773025660,Mutton Shop,butcher,Food,17.4248974,78.5152078,11846358958,24.944,Normal
HYD001756,1215747402,"Mutton, Chicken",butcher,Food,17.4643564,78.3664602,1301942367,11.38,Normal
HYD001757,6710912127,Naine Pork Shop,butcher,Food,17.4401871,78.4978204,3598259599,8.505,Normal
HYD001758,8739653950,Proteins,butcher,Food,17.4615066,78.5006139,308962022,12.169,Normal
HYD001759,6593421941,Quality Poultry,butcher,Food,17.4230734,78.5682564,310446955,18.961,Normal
HYD001760,4790969222,Ram Reddy Chicken Centre,butcher,Food,17.4915754,78.3982139,350438733,16.016,Normal
HYD001761,4972143054,Ramreddy Fresh Chicken,butcher,Food,17.4893753,78.3314735,5156482781,11.051,Normal
HYD001762,6773025665,Reddy Chicken,butcher,Food,17.4253651,78.5149741,2234501054,11.222,Normal
HYD001763,8386739333,Reddy Chicken center,butcher,Food,17.4718273,78.3893768,2249842079,22.79,Normal
HYD001764,253218751,SVR & VVR Chicken Centre,butcher,Food,17.374136319999998,78.56074960000001,1594489492,22.955,Normal
HYD001765,6765562777,Sabiha Poultry & Chicken,butcher,Food,17.4298879,78.5130714,7712429918,36.493,Normal
HYD001766,2062743546,Sheep Butcher,butcher,Food,17.4318633,78.4261837,9073649781,9.032,Normal
HYD001767,1172957616,Sholay Mutton Shop,butcher,Food,17.395450959999998,78.53648966,1316991352,26.153,Normal
